date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:29	92229/92229	------	200	untouched ('')	image/jpeg	etag:%2216845-63c89c1c87150%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image2-2.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image2-2.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	1786894/1786894	------	200	untouched ('')	application/pdf	etag:%221b440e-63c8a115e37a6%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76028.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76028.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	107601/107601	------	200	untouched ('')	image/jpeg	etag:%221a451-63c89c38185cd%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image2-56.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image2-56.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	3764078/3764078	------	200	untouched ('')	application/pdf	etag:%22396f6e-63c8a11612d7a%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76029.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76029.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	93679/93679	------	200	untouched ('')	image/jpeg	etag:%2216def-63c89c444e681%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image28.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image28.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	7348172/7348172	------	200	untouched ('')	application/pdf	etag:%22701fcc-63c8a118af11d%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76046.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76046.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	101918/101918	------	200	untouched ('')	image/jpeg	etag:%2218e1e-63c89cb62d6c7%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image26-5.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image26-5.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	966934/966934	------	200	untouched ('')	application/pdf	etag:%22ec116-63c8a116290f4%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76030.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76030.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	100229/100229	------	200	untouched ('')	image/jpeg	etag:%2218785-63c89cc652d02%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image9-15.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image9-15.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	375294/375294	------	200	untouched ('')	application/pdf	etag:%225b9fe-63c8a116b7659%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76032.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76032.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:29	94267/94267	------	200	untouched ('')	image/jpeg	etag:%221703b-63c89cd266303%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image18-10.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image18-10.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	769996/769996	------	200	untouched ('')	application/pdf	etag:%22bbfcc-63c8a116c8bb2%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76033.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76033.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	91641/91641	------	200	untouched ('')	image/jpeg	etag:%22165f9-63c89cdf2bca2%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image5-35.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image5-35.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	3146146/3146146	------	200	untouched ('')	application/pdf	etag:%223001a2-63c8a1172775b%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76036.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76036.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	91004/91004	------	200	untouched ('')	image/jpeg	etag:%221637c-63c89d9cd87f4%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image5-3.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image5-3.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	928494/928494	------	200	untouched ('')	application/pdf	etag:%22e2aee-63c8a116e8f55%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76035.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76035.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	90900/90900	------	200	untouched ('')	image/jpeg	etag:%2216314-63c89da52125f%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image14-3.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image14-3.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	1302329/1302329	------	200	untouched ('')	application/pdf	etag:%2213df39-63c8a11741185%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76037.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76037.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	102814/102814	------	200	untouched ('')	image/jpeg	etag:%221919e-63c89dabeabc0%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image28-6.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image28-6.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	524089/524089	------	200	untouched ('')	application/pdf	etag:%227ff39-63c8a116d56d3%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76034.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76034.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	76474/76474	------	200	untouched ('')	image/jpeg	etag:%2212aba-63c89db2c46f2%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image8-20.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image8-20.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	819054/819054	------	200	untouched ('')	application/pdf	etag:%22c7f6e-63c8a11751f0e%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76038.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76038.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	89760/89760	------	200	untouched ('')	image/jpeg	etag:%2215ea0-63c89dbef78c5%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image15-2.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image15-2.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	112191/112191	------	200	untouched ('')	image/jpeg	etag:%221b63f-63c89dc7d3e84%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image7-22.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image7-22.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	265740/265740	------	200	untouched ('')	application/pdf	etag:%2240e0c-63c8a11759ff7%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76039.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76039.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	86772/86772	------	200	untouched ('')	image/jpeg	etag:%22152f4-63c89dd0d0fb7%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image32-3.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image32-3.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	1272388/1272388	------	200	untouched ('')	application/pdf	etag:%22136a44-63c8a11789d9b%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76041.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76041.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	95140/95140	------	200	untouched ('')	image/jpeg	etag:%22173a4-63c89ddc34540%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image6-27.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image6-27.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	2561850/2561850	------	200	untouched ('')	application/pdf	etag:%2227173a-63c8a1105a361%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-75996.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-75996.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	1342836/1342836	------	200	untouched ('')	application/pdf	etag:%22147d74-63c8a110a8d38%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-75997.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-75997.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	2064710/2064710	------	200	untouched ('')	application/pdf	etag:%221f8146-63c8a112364bb%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76007.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76007.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:30	3467751/3467751	------	200	untouched ('')	application/pdf	etag:%2234e9e7-63c8a112ef5bb%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76011.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76011.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	895453/895453	------	200	untouched ('')	application/pdf	etag:%22da9dd-63c8a1176c4f1%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76040.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76040.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	1342836/1342836	------	200	untouched ('')	application/pdf	etag:%22147d74-63c8aeb491b1d%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76060.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76060.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	2000497/2000497	------	200	untouched ('')	application/pdf	etag:%221e8671-63ca0f51c8628%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76469.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76469.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	3728832/3728832	------	200	untouched ('')	application/pdf	etag:%2238e5c0-63ca0f520ef16%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76470.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76470.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	5185460/5185460	------	200	untouched ('')	application/pdf	etag:%224f1fb4-63ca0f526ee46%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76471.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76471.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/poster/index.html)
10:38:31	32064/32064	------	200	untouched ('')	image/jpeg	etag:%227d40-6347224e82cfc%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-69612.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-69612.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	1460775/1460775	------	200	untouched ('')	application/pdf	etag:%22164a27-63c8eba579759%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76204.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76204.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	34428/34428	------	200	untouched ('')	image/jpeg	etag:%22867c-63c8e7793bf7e%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image18-7.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image18-7.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	31476/31476	------	200	untouched ('')	image/jpeg	etag:%227af4-63c8e787e1ce0%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image9-11.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image9-11.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	1661368/1661368	------	200	untouched ('')	application/pdf	etag:%221959b8-63c8eba59932c%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76205.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76205.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	156/156	------	302	error ('Found')	text/html	date:Thu,%2011%20Jun%202026%2012:31:22%20GMT	https://www.marine.osakafu-u.ac.jp/omu-content/uploads/sites/1156/Image1-52.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.marine.osakafu-u.ac.jp/omu-content/uploads/sites/1156/Image1-52.43f.delayed	(from https://www.omu.ac.jp/eng/shibahara/intro/facility/index.html)
10:38:31	32064/32064	------	200	untouched ('')	image/jpeg	etag:%227d40-63c8e792a5f7a%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image7-10.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image7-10.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	1181689/1181689	------	200	untouched ('')	application/pdf	etag:%221207f9-63c8eba5b0646%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76206.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76206.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	34819/34819	------	200	untouched ('')	image/jpeg	etag:%228803-63c8e7a044dbd%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image16-5.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image16-5.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	2099243/2099243	------	200	untouched ('')	application/pdf	etag:%2220082b-63c8eba61bd0f%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76209.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76209.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	31857/31857	------	200	untouched ('')	image/jpeg	etag:%227c71-63c8e7b2fee82%22	https://www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image12-11.jpg	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/cms-sites-1156-Image12-11.jpg	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
10:38:31	1662631/1662631	------	200	untouched ('')	application/pdf	etag:%22195ea7-63c8eba5ce6c1%22	https://www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76207.pdf	C:/Users/peper/OneDrive/%e3%83%89%e3%82%ad%e3%83%a5%e3%83%a1%e3%83%b3%e3%83%88/%e6%9f%b4%e5%8e%9f%e7%a0%94%e7%a9%b6%e5%ae%a4/www.omu.ac.jp/eng/shibahara/assets/attachmentfile/attachmentfile-file-76207.pdf	(from https://www.omu.ac.jp/eng/shibahara/intro/paper/index.html)
